price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,age_of_house,yr_renovated_filled,has_been_renovated
702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,1926-01-01,,2145 N 88th St,Seattle,WA 98103,99,0,0
565000.0,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,1989-01-01,,13547 SE 83rd St,Newcastle,WA 98059,36,0,0
723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,2004-01-01,2003-01-01,2363 30th Ave NE,Issaquah,WA 98029,21,2003-01-01 00:00:00,1
766950.0,3.0,2.5,3030,30007,1.5,0,0,4,3030,0,1992-01-01,,15905 Saybrook Dr NE,Woodinville,WA 98077,33,0,0
682000.0,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,1903-01-01,,322 16th Ave,Seattle,WA 98122,122,0,0
325000.0,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,1990-01-01,,11909 SE 228th Pl,Kent,WA 98031,35,0,0
543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,1962-01-01,2014-01-01,14836 Densmore Ave N,Shoreline,WA 98133,63,2014-01-01 00:00:00,1
525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,1924-01-01,2011-01-01,7557 35th Ave NE,Seattle,WA 98115,101,2011-01-01 00:00:00,1
364000.0,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,1957-01-01,2001-01-01,16501-16515 Carlyle Hall Rd N,Shoreline,WA 98133,68,2001-01-01 00:00:00,1
394475.0,2.0,1.0,830,4000,1.0,0,0,3,830,0,1955-01-01,2005-01-01,8715 17th Ave NW,Seattle,WA 98117,70,2005-01-01 00:00:00,1
316000.0,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,1995-01-01,,1522 55th Ct SE,Auburn,WA 98092,30,0,0
339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,1906-01-01,1990-01-01,1807 17th Ave S,Seattle,WA 98144,119,1990-01-01 00:00:00,1
486000.0,4.0,2.5,2150,39449,1.0,0,0,3,1420,730,1978-01-01,,5242 336th Ave SE,Fall City,WA 98024,47,0,0
160000.0,3.0,1.0,860,11900,1.0,0,0,4,860,0,1963-01-01,,27204 116th Pl SE,Kent,WA 98030,62,0,0
930000.0,3.0,2.5,3100,20553,1.0,0,0,3,3100,0,1954-01-01,2005-01-01,1456 NW 185th St,Shoreline,WA 98177,71,2005-01-01 00:00:00,1
139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,1978-01-01,,33610 51st Ave S,Auburn,WA 98001,47,0,0
562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,1957-01-01,2001-01-01,920 163rd Ave SE,Bellevue,WA 98008,68,2001-01-01 00:00:00,1
299000.0,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,1950-01-01,1983-01-01,1400 S 359th St,Federal Way,WA 98003,75,1983-01-01 00:00:00,1
511000.0,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,2005-01-01,,14800-14822 88th Ave NE,Kenmore,WA 98028,20,0,0
499000.0,3.0,2.0,2090,42689,1.5,0,0,3,2090,0,1959-01-01,1998-01-01,30004 SE Lake Retreat S Dr,Ravensdale,WA 98051,66,1998-01-01 00:00:00,1
356000.0,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,1980-01-01,,14937 57th Ave S,Tukwila,WA 98168,45,0,0
470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,1991-01-01,,14923 280th Pl NE,Duvall,WA 98019,34,0,0
715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,1941-01-01,,3305 39th Ave W,Seattle,WA 98199,84,0,0
1120000.0,4.0,2.25,4470,60373,2.0,0,0,3,4470,0,1988-01-01,2000-01-01,14235 160th Ave NE,Woodinville,WA 98072,37,2000-01-01 00:00:00,1
458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,1940-01-01,2001-01-01,2000 NE 113th St,Seattle,WA 98125,85,2001-01-01 00:00:00,1
966000.0,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,2008-01-01,,2033 211th Pl SE,Sammamish,WA 98075,17,0,0
305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,1966-01-01,,14244 140th Ave SE,Renton,WA 98059,59,0,0
543000.0,2.0,2.0,2370,217800,1.5,0,0,3,1600,770,1992-01-01,,11400-11598 SE 114th Pl,Issaquah,WA 98027,33,0,0
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,1997-01-01,,504 Shelton Ct NE,Renton,WA 98056,28,0,0
633100.0,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,1993-01-01,,26021 NE 25th St,Redmond,WA 98053,32,0,0
310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,1952-01-01,2008-01-01,1909 N 195th St,Shoreline,WA 98133,73,2008-01-01 00:00:00,1
349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,2005-01-01,,3755 S 168th St,SeaTac,WA 98188,20,0,0
267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,1949-01-01,1985-01-01,16824 11th Pl NE,Shoreline,WA 98155,76,1985-01-01 00:00:00,1
234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,1975-01-01,,10872 SE 318th Pl,Auburn,WA 98092,50,0,0
740000.0,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,2000-01-01,,13622 NE 136th Pl,Kirkland,WA 98034,25,0,0
607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,1923-01-01,1998-01-01,3047 21st Ave W,Seattle,WA 98199,102,1998-01-01 00:00:00,1
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,1973-01-01,,16 R Pl NE,Auburn,WA 98002,52,0,0
400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,1918-01-01,1974-01-01,6520-6588 8th Ave NW,Seattle,WA 98117,107,1974-01-01 00:00:00,1
802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,1986-01-01,,6133 147th Pl NE,Redmond,WA 98052,39,0,0
253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,2006-01-01,,24217 181st Pl SE,Covington,WA 98042,19,0,0
1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,1955-01-01,2009-01-01,10441 SE 24th Pl,Bellevue,WA 98004,70,2009-01-01 00:00:00,1
300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,1946-01-01,,2559 NE 98th St,Seattle,WA 98115,79,0,0
625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,1966-01-01,,15924 NE 53rd St,Redmond,WA 98052,59,0,0
707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004-01-01,2003-01-01,26054 SE 23rd Pl,Sammamish,WA 98075,21,2003-01-01 00:00:00,1
950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995-01-01,,5491 175th Pl SE,Bellevue,WA 98006,30,0,0
420000.0,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,1999-01-01,,4620 Kennedy Ave SE,Auburn,WA 98092,26,0,0
498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973-01-01,,12901 NE 136th St,Kirkland,WA 98034,52,0,0
450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989-01-01,,36023 3rd Ave S,Federal Way,WA 98003,36,0,0
955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972-01-01,2002-01-01,7590 86th Ave SE,Mercer Island,WA 98040,53,2002-01-01 00:00:00,1
215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967-01-01,2011-01-01,4036 S 119th St,Tukwila,WA 98168,58,2011-01-01 00:00:00,1
437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008-01-01,,808 Hoquiam Ave NE,Renton,WA 98059,17,0,0
773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007-01-01,,1458-1462 29th Pl NE,Issaquah,WA 98029,18,0,0
256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003-01-01,,833 SW 361st St,Federal Way,WA 98023,22,0,0
592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983-01-01,2009-01-01,24231 NE 5th Pl,Sammamish,WA 98074,42,2009-01-01 00:00:00,1
252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979-01-01,2014-01-01,12902 SE 158th Pl,Renton,WA 98058,46,2014-01-01 00:00:00,1
370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998-01-01,2006-01-01,12713 SE 302nd St,Auburn,WA 98092,27,2006-01-01 00:00:00,1
465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959-01-01,1989-01-01,16231 NE 29th St,Bellevue,WA 98008,66,1989-01-01 00:00:00,1
185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932-01-01,,12208 20th Ave S,Seattle,WA 98168,93,0,0
582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986-01-01,,21023-21029 NE 42nd St,Sammamish,WA 98074,39,0,0
245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990-01-01,,12145 SE 260th Pl,Kent,WA 98030,35,0,0
302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963-01-01,,1001 Whitman Ct NE,Renton,WA 98059,62,0,0
451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,1912-01-01,1971-01-01,4137 48th Ave SW,Seattle,WA 98116,113,1971-01-01 00:00:00,1
250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957-01-01,2001-01-01,19415 107th Ave SE,Renton,WA 98055,68,2001-01-01 00:00:00,1
255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989-01-01,,1422 S 282nd Pl,Federal Way,WA 98003,36,0,0
840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,1947-01-01,2012-01-01,3539 NW 67th St,Seattle,WA 98117,78,2012-01-01 00:00:00,1
190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967-01-01,2011-01-01,29611 21st Ave S,Federal Way,WA 98003,58,2011-01-01 00:00:00,1
349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957-01-01,2000-01-01,11515 4th Ave NE,Seattle,WA 98125,68,2000-01-01 00:00:00,1
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909-01-01,2004-01-01,5212 Wallingford Ave N,Seattle,WA 98103,116,2004-01-01 00:00:00,1
300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955-01-01,2009-01-01,18218 Evanston Ave N,Shoreline,WA 98133,70,2009-01-01 00:00:00,1
455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980-01-01,,14013 101st Pl NE,Kirkland,WA 98034,45,0,0
335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,1991-01-01,,4446 S 160th St,Tukwila,WA 98188,34,0,0
197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903-01-01,2005-01-01,4531 S Lucile St,Seattle,WA 98118,122,2005-01-01 00:00:00,1
412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963-01-01,,5419 156th Ave NE,Redmond,WA 98052,62,0,0
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955-01-01,2005-01-01,1323 145th Ave SE,Bellevue,WA 98007,70,2005-01-01 00:00:00,1
342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986-01-01,,8121 NE 147th Pl,Kenmore,WA 98028,39,0,0
749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,1985-01-01,,17013 NE 133rd St,Redmond,WA 98052,40,0,0
316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991-01-01,,11401 SE 219th Pl,Kent,WA 98031,34,0,0
390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996-01-01,,15839 84th Ave NE,Kenmore,WA 98028,29,0,0
225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979-01-01,2014-01-01,3311 SE 17th St,Renton,WA 98058,46,2014-01-01 00:00:00,1
550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980-01-01,,4216 232nd Ave NE,Redmond,WA 98053,45,0,0
280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,1959-01-01,1989-01-01,13219 424th Ave SE,North Bend,WA 98045,66,1989-01-01 00:00:00,1
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946-01-01,,1106 25th Ave E,Seattle,WA 98112,79,0,0
1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,1990-01-01,2009-01-01,2548 111th Ave SE,Bellevue,WA 98004,35,2009-01-01 00:00:00,1
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921-01-01,,309 N 46th St,Seattle,WA 98103,104,0,0
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989-01-01,,26118 SE 39th Ct,Issaquah,WA 98029,36,0,0
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967-01-01,2011-01-01,29031 40th Ave S,Auburn,WA 98001,58,2011-01-01 00:00:00,1
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001-01-01,,24038 SE 13th Pl,Sammamish,WA 98075,24,0,0
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003-01-01,,392 Wilderness Peak Dr NW,Issaquah,WA 98027,22,0,0
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960-01-01,2001-01-01,2145 N 178th St,Shoreline,WA 98133,65,2001-01-01 00:00:00,1
475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,1961-01-01,2004-01-01,11738 1st Ave NE,Seattle,WA 98125,64,2004-01-01 00:00:00,1
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969-01-01,,26516 235th Ave SE,Maple Valley,WA 98038,56,0,0
790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1940-01-01,1996-01-01,1922 35th Ave W,Seattle,WA 98199,85,1996-01-01 00:00:00,1
350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,1940-01-01,2001-01-01,18949 Mountain View Rd NE,Duvall,WA 98019,85,2001-01-01 00:00:00,1
695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1986-01-01,,1315 232nd Pl NE,Sammamish,WA 98074,39,0,0
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991-01-01,,35219 26th Ct S,Federal Way,WA 98003,34,0,0
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953-01-01,,17228 11th Ave NE,Shoreline,WA 98155,72,0,0
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991-01-01,,12415 NE 160th St,Woodinville,WA 98072,34,0,0
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,1994-01-01,,18901-18937 114th Ct SE,Renton,WA 98055,31,0,0
1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,1988-01-01,2000-01-01,13704-13712 209th Ave NE,Woodinville,WA 98077,37,2000-01-01 00:00:00,1
744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,1941-01-01,2005-01-01,4103 SW Kenyon St,Seattle,WA 98136,84,2005-01-01 00:00:00,1
312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,1919-01-01,2001-01-01,7558 19th Ave SW,Seattle,WA 98106,106,2001-01-01 00:00:00,1
240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1948-01-01,1994-01-01,1610 N 185th St,Shoreline,WA 98133,77,1994-01-01 00:00:00,1
495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,1941-01-01,,2609 21st Ave S,Seattle,WA 98144,84,0,0
580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,1996-01-01,,601 NE 76th St,Seattle,WA 98115,29,0,0
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947-01-01,1988-01-01,8600-8698 30th Ave NE,Seattle,WA 98115,78,1988-01-01 00:00:00,1
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956-01-01,,3825 138th Ave SE,Bellevue,WA 98006,69,0,0
174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,1970-01-01,,26635 Timberlane Dr SE,Covington,WA 98042,55,0,0
295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,1986-01-01,,4020 21st Ave SW,Seattle,WA 98106,39,0,0
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976-01-01,,10320 NE 125th Pl,Kirkland,WA 98034,49,0,0
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955-01-01,1990-01-01,10904 SE 1st St,Bellevue,WA 98004,70,1990-01-01 00:00:00,1
343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,1960-01-01,2012-01-01,2816 SW 110th Pl,Seattle,WA 98146,65,2012-01-01 00:00:00,1
467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,1946-01-01,,12033 Dayton Ave N,Seattle,WA 98133,79,0,0
512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,1997-01-01,,4530 48th Ave SW,Seattle,WA 98116,28,0,0
575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,1979-01-01,2014-01-01,4527-4553 NE 201st Pl,Lake Forest Park,WA 98155,46,2014-01-01 00:00:00,1
465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,1924-01-01,2013-01-01,12215 Dayton Ave N,Seattle,WA 98133,101,2013-01-01 00:00:00,1
270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,1969-01-01,2010-01-01,17620 SE 121st Pl,Renton,WA 98059,56,2010-01-01 00:00:00,1
340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,1948-01-01,1994-01-01,2419 SW Barton St,Seattle,WA 98106,77,1994-01-01 00:00:00,1
765000.0,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,1999-01-01,,170 Mt Quay Dr NW,Issaquah,WA 98027,26,0,0
497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,1995-01-01,,4417 47th Ave S,Seattle,WA 98118,30,0,0
803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,2004-01-01,2003-01-01,19107 NE 64th Way,Redmond,WA 98052,21,2003-01-01 00:00:00,1
344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,2007-01-01,,12331 A 10th Pl NE,Seattle,WA 98125,18,0,0
828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,2013-01-01,1923-01-01,19601-19853 Newport Way NW,Issaquah,WA 98027,12,1923-01-01 00:00:00,1
386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,2010-01-01,,9881 244th Pl NE,Redmond,WA 98053,15,0,0
312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,2009-01-01,,5021 Delridge Way SW,Seattle,WA 98106,16,0,0
720000.0,3.0,2.5,3150,151588,2.0,0,0,3,3150,0,2007-01-01,,31215 SE 40th St,Fall City,WA 98024,18,0,0
914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,2013-01-01,1923-01-01,25707 SE 30th St,Sammamish,WA 98075,12,1923-01-01 00:00:00,1
819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,2013-01-01,1923-01-01,8024 117th Pl SE,Newcastle,WA 98056,12,1923-01-01 00:00:00,1
252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,1985-01-01,,13105 SE 277th Pl,Kent,WA 98030,40,0,0
437500.0,3.0,2.5,2320,36847,2.0,0,2,3,2320,0,1992-01-01,,12711 470th Ave SE,North Bend,WA 98045,33,0,0
350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,1942-01-01,1999-01-01,6849 26th Ave NE,Seattle,WA 98115,83,1999-01-01 00:00:00,1
619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005-01-01,,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,20,0,0
408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,1990-01-01,,8124 24th Ave SW,Seattle,WA 98106,35,0,0
451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,1926-01-01,2003-01-01,4042 34th Ave SW,Seattle,WA 98126,99,2003-01-01 00:00:00,1
317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977-01-01,,16703 133rd Pl SE,Renton,WA 98058,48,0,0
799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2005-01-01,,2561 NE 85th St,Seattle,WA 98115,20,0,0
720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,1947-01-01,1988-01-01,10835 41st Ave SW,Seattle,WA 98146,78,1988-01-01 00:00:00,1
490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1900-01-01,2003-01-01,1746 NW 60th St,Seattle,WA 98107,125,2003-01-01 00:00:00,1
239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,1979-01-01,2014-01-01,401 SW 322nd St,Federal Way,WA 98023,46,2014-01-01 00:00:00,1
446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,1977-01-01,2004-01-01,11123 NE 141st Pl,Kirkland,WA 98034,48,2004-01-01 00:00:00,1
275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,1987-01-01,2000-01-01,44402 SE 142nd Pl,North Bend,WA 98045,38,2000-01-01 00:00:00,1
239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,1941-01-01,1998-01-01,13012 41st Ave S,Tukwila,WA 98168,84,1998-01-01 00:00:00,1
248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1986-01-01,,1501-1515 SW 327th St,Federal Way,WA 98023,39,0,0
619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,2003-01-01,,1778 26th Ave NE,Issaquah,WA 98029,22,0,0
363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,1982-01-01,2011-01-01,28507 Vashon Hwy SW,Vashon,WA 98070,43,2011-01-01 00:00:00,1
385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,1981-01-01,,23013 NE 28th St,Sammamish,WA 98074,44,0,0
370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,1972-01-01,2002-01-01,12054 NE 137th Ct,Kirkland,WA 98034,53,2002-01-01 00:00:00,1
425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,1988-01-01,,26010 141st Ave SE,Kent,WA 98042,37,0,0
342000.0,3.0,1.0,1260,6826,1.0,0,0,3,720,540,1944-01-01,,14040 24th Ave NE,Seattle,WA 98125,81,0,0
345000.0,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,1962-01-01,2003-01-01,12652 SE 160th St,Renton,WA 98058,63,2003-01-01 00:00:00,1
724800.0,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,1926-01-01,2001-01-01,2610 E Montlake Pl E,Seattle,WA 98112,99,2001-01-01 00:00:00,1
725000.0,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,2006-01-01,,11931 179th Pl NE,Redmond,WA 98052,19,0,0
605000.0,2.0,1.0,910,3600,1.0,0,0,4,910,0,1909-01-01,1989-01-01,1617-1621 3rd Ave W,Seattle,WA 98119,116,1989-01-01 00:00:00,1
350000.0,4.0,2.5,2440,4000,2.0,0,0,3,2440,0,2009-01-01,,24246 229th Ave SE,Maple Valley,WA 98038,16,0,0
785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,1904-01-01,,4111 Woodland Park Ave N,Seattle,WA 98103,121,0,0
250000.0,3.0,2.0,1900,6660,1.0,0,0,5,950,950,1966-01-01,,27022 216th Ave SE,Maple Valley,WA 98038,59,0,0
565000.0,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,2013-01-01,1923-01-01,1512 NW 62nd St,Seattle,WA 98107,12,1923-01-01 00:00:00,1
875000.0,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,1947-01-01,1988-01-01,2559 24th Ave W,Seattle,WA 98199,78,1988-01-01 00:00:00,1
862500.0,4.0,2.75,3280,24440,2.0,0,0,3,3280,0,1996-01-01,,12040 201st Pl NE,Woodinville,WA 98077,29,0,0
400000.0,3.0,2.5,2740,83199,2.0,0,4,3,2740,0,1973-01-01,2013-01-01,27200-27218 52nd Ave S,Kent,WA 98032,52,2013-01-01 00:00:00,1
282613.0,2.0,1.0,830,6017,1.0,0,0,4,830,0,1954-01-01,1979-01-01,16221 Bagley Pl N,Shoreline,WA 98133,71,1979-01-01 00:00:00,1
174500.0,2.0,1.0,1010,5200,1.0,0,0,3,1010,0,1955-01-01,2005-01-01,20721 9th Ave S,Des Moines,WA 98198,70,2005-01-01 00:00:00,1
306500.0,3.0,2.25,2060,38377,1.0,0,0,4,1560,500,1978-01-01,2000-01-01,36415 12th Pl S,Federal Way,WA 98003,47,2000-01-01 00:00:00,1
445000.0,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,1984-01-01,,17849 149th Ave NE,Woodinville,WA 98072,41,0,0
433000.0,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,2001-01-01,,2207 Kennewick Pl NE,Renton,WA 98056,24,0,0
306000.0,3.0,2.5,1870,5874,2.0,0,0,3,1870,0,2005-01-01,,22610 133rd Pl SE,Kent,WA 98042,20,0,0
620000.0,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,1921-01-01,,5255 39th Ave NE,Seattle,WA 98105,104,0,0
245000.0,2.0,1.0,870,6150,1.0,0,0,3,870,0,1941-01-01,1994-01-01,8627 9th Ave SW,Seattle,WA 98106,84,1994-01-01 00:00:00,1
238000.0,3.0,2.0,1020,1204,2.0,0,0,3,720,300,2004-01-01,2003-01-01,3419 SW Morgan St,Seattle,WA 98126,21,2003-01-01 00:00:00,1
523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,1931-01-01,,3200 44th Ave SW,Seattle,WA 98116,94,0,0
522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,2003-01-01,,6504 E Crest View Loop SE,Snoqualmie,WA 98065,22,0,0
180000.0,3.0,1.0,1000,18513,1.0,0,0,3,1000,0,1940-01-01,1996-01-01,1001 SW 102nd St,Seattle,WA 98146,85,1996-01-01 00:00:00,1
375000.0,3.0,1.5,1100,1751,2.0,0,0,3,940,160,2007-01-01,,2001 S Norman St,Seattle,WA 98144,18,0,0
249000.0,3.0,2.25,1440,7673,1.0,0,0,3,940,500,1982-01-01,,22119 123rd Ave SE,Kent,WA 98031,43,0,0
730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,2003-01-01,,120 Mt Si Pl NW,Issaquah,WA 98027,22,0,0
551000.0,2.0,2.0,2260,9604,1.0,0,0,3,2260,0,1990-01-01,2009-01-01,9930 NE 197th St,Bothell,WA 98011,35,2009-01-01 00:00:00,1
375000.0,4.0,2.5,2790,7956,2.0,0,0,3,2790,0,2005-01-01,,26004 18th Ave S,Des Moines,WA 98198,20,0,0
540000.0,1.0,1.0,1140,6700,1.5,0,0,3,1140,0,1920-01-01,1979-01-01,9055 Palatine Ave N,Seattle,WA 98103,105,1979-01-01 00:00:00,1
