price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,street,age_of_house,has_been_renovated,city_encoded,statezip_encoded
245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,12145 SE 260th Pl,35,0,17,279362.87557603227
302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1001 Whitman Ct NE,62,0,31,481143.34164136846
451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,4137 48th Ave SW,113,1,34,563028.5277777857
250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,19415 107th Ave SE,68,1,31,310950.0
255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1422 S 282nd Pl,36,0,14,304386.76470588235
840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,3539 NW 67th St,78,1,34,533824.0323426591
190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,29611 21st Ave S,58,1,14,304386.76470588235
349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,11515 4th Ave NE,68,1,34,437633.48214285716
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,5212 Wallingford Ave N,116,1,34,564242.7747917623
300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,18218 Evanston Ave N,70,1,35,382729.54166667187
455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,14013 101st Pl NE,45,0,18,478461.98870575003
335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,4446 S 160th St,34,0,39,260046.0
197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,4531 S Lucile St,122,1,34,427231.7867317963
412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,5419 156th Ave NE,62,0,30,640012.906504061
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1323 145th Ave SE,70,1,3,593506.3492063334
342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,8121 NE 147th Pl,39,0,16,421035.4263565814
749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,17013 NE 133rd St,40,0,30,624435.8156142577
316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,11401 SE 219th Pl,34,0,17,283464.49155772553
390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,15839 84th Ave NE,29,0,16,423471.1805555417
225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,3311 SE 17th St,46,1,31,342541.5762023284
550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,4216 232nd Ave NE,45,0,30,648667.2204968971
280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,13219 424th Ave SE,66,1,26,410152.8771929737
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1106 25th Ave E,79,0,34,736843.75
1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,2548 111th Ave SE,35,1,3,703944.0
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,309 N 46th St,104,0,34,564963.2736842105
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,26118 SE 39th Ct,36,0,15,589797.8536155238
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,29031 40th Ave S,58,1,1,255846.34161491302
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,24038 SE 13th Pl,24,0,32,704935.8610634528
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,392 Wilderness Peak Dr NW,22,0,15,559327.2878787878
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,2145 N 178th St,65,1,35,378160.2523809571
475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,11738 1st Ave NE,64,1,34,437633.48214285716
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,26516 235th Ave SE,56,0,20,330611.4434599114
790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1922 35th Ave W,85,1,34,639513.4800514595
350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,18949 Mountain View Rd NE,85,1,11,416795.41666665627
695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1315 232nd Pl NE,39,0,32,596782.334213527
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,35219 26th Ct S,34,0,14,292579.7368421053
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,17228 11th Ave NE,72,0,35,369062.37934028124
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,12415 NE 160th St,34,0,41,532802.0454545454
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,18901-18937 114th Ct SE,31,0,31,310950.0
744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,4103 SW Kenyon St,84,1,34,484543.9034090909
312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,7558 19th Ave SW,106,1,34,295356.0606060682
240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1610 N 185th St,77,1,35,385408.69696969696
495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,2609 21st Ave S,84,0,34,525061.0434782609
580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,601 NE 76th St,29,0,34,547746.2142857143
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,8600-8698 30th Ave NE,78,1,34,556859.1290584431
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,3825 138th Ave SE,69,0,3,637304.5820105873
174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,26635 Timberlane Dr SE,55,0,9,295171.31601731817
295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,4020 21st Ave SW,39,0,34,287049.3055555625
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,10320 NE 125th Pl,49,0,18,487277.53987948387
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,10904 SE 1st St,70,1,3,703944.0
343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,2816 SW 110th Pl,65,1,34,381237.15
467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,12033 Dayton Ave N,79,0,34,371489.1559139839
512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,4530 48th Ave SW,28,0,34,570115.7073170731
575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,4527-4553 NE 201st Pl,46,1,19,357609.80265340296
465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,12215 Dayton Ave N,101,1,34,382729.54166667187
270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,17620 SE 121st Pl,56,1,31,469746.3665158382
340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,2419 SW Barton St,77,1,34,287049.3055555625
765000.0,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,170 Mt Quay Dr NW,26,0,15,577727.6909090909
497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,4417 47th Ave S,30,0,34,408602.0083365
803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,19107 NE 64th Way,21,1,30,625693.6539713541
344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,12331 A 10th Pl NE,18,0,34,431483.6206896552
828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,19601-19853 Newport Way NW,12,1,15,577727.6909090909
386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,9881 244th Pl NE,15,0,30,668062.3498964834
312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,5021 Delridge Way SW,16,0,34,287049.3055555625
720000.0,3.0,2.5,3150,151588,2.0,0,0,3,3150,0,31215 SE 40th St,18,0,13,530700.0
914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,25707 SE 30th St,12,1,32,701941.3608452807
819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,8024 117th Pl SE,12,1,24,369952.02086049155
252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,13105 SE 277th Pl,40,0,17,279362.87557603227
437500.0,3.0,2.5,2320,36847,2.0,0,2,3,2320,0,12711 470th Ave SE,33,0,26,410152.8771929737
350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,6849 26th Ave NE,83,1,34,547746.2142857143
619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,6516 Denny Peak Dr SE,20,0,37,514963.86363636365
408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,8124 24th Ave SW,35,0,34,295356.0606060682
451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,4042 34th Ave SW,99,1,34,424385.3555306885
317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,16703 133rd Pl SE,48,0,31,343396.37815830135
799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2561 NE 85th St,20,0,34,547746.2142857143
720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,10835 41st Ave SW,78,1,34,350052.89259259996
490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1746 NW 60th St,125,1,34,550386.0
239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,401 SW 322nd St,46,1,14,273254.24902418035
446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,11123 NE 141st Pl,48,1,18,484086.7109279723
275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,44402 SE 142nd Pl,38,1,26,403233.6481481389
239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,13012 41st Ave S,84,1,39,217939.0586080577
248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1501-1515 SW 327th St,39,0,14,283693.6267280968
619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,1778 26th Ave NE,22,0,15,587567.1896551724
363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,28507 Vashon Hwy SW,43,1,40,482169.23076923075
385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,23013 NE 28th St,44,0,32,594017.1189507847
370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,12054 NE 137th Ct,53,1,18,484086.7109279723
425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,26010 141st Ave SE,37,0,17,295171.31601731817
342000.0,3.0,1.0,1260,6826,1.0,0,0,3,720,540,14040 24th Ave NE,81,0,34,444672.01492537314
345000.0,4.0,1.0,1980,7991,1.5,0,0,3,1980,0,12652 SE 160th St,63,1,31,343346.2716967027
724800.0,3.0,2.0,2050,3933,1.0,0,0,3,1180,870,2610 E Montlake Pl E,99,1,34,725709.6153846154
725000.0,5.0,2.75,2830,5310,2.0,0,0,3,2830,0,11931 179th Pl NE,19,0,30,640012.906504061
605000.0,2.0,1.0,910,3600,1.0,0,0,4,910,0,1617-1621 3rd Ave W,116,1,34,727975.0
350000.0,4.0,2.5,2440,4000,2.0,0,0,3,2440,0,24246 229th Ave SE,16,0,20,330745.7583333281
785000.0,3.0,2.0,2180,5440,1.0,0,0,5,1100,1080,4111 Woodland Park Ave N,121,0,34,564242.7747917623
250000.0,3.0,2.0,1900,6660,1.0,0,0,5,950,950,27022 216th Ave SE,59,0,20,341808.2189189189
565000.0,3.0,2.25,1520,1221,3.0,0,0,3,1520,0,1512 NW 62nd St,12,1,34,550386.0
875000.0,3.0,2.0,2220,6641,1.0,0,2,4,1220,1000,2559 24th Ave W,78,1,34,623180.7746805854
862500.0,4.0,2.75,3280,24440,2.0,0,0,3,3280,0,12040 201st Pl NE,29,0,41,572636.3970588235
400000.0,3.0,2.5,2740,83199,2.0,0,4,3,2740,0,27200-27218 52nd Ave S,52,1,17,259537.84615384616
282613.0,2.0,1.0,830,6017,1.0,0,0,4,830,0,16221 Bagley Pl N,71,1,35,371489.1559139839
174500.0,2.0,1.0,1010,5200,1.0,0,0,3,1010,0,20721 9th Ave S,70,1,10,291953.5714285789
306500.0,3.0,2.25,2060,38377,1.0,0,0,4,1560,500,36415 12th Pl S,47,1,14,295026.77419354836
445000.0,3.0,2.25,1990,7340,2.0,0,0,3,1990,0,17849 149th Ave NE,41,0,41,541190.0
433000.0,4.0,2.5,2280,7568,2.0,0,0,4,2280,0,2207 Kennewick Pl NE,24,0,31,382986.4639804603
306000.0,3.0,2.5,1870,5874,2.0,0,0,3,1870,0,22610 133rd Pl SE,20,0,17,295171.31601731817
620000.0,3.0,2.25,1720,4000,1.5,0,0,4,1450,270,5255 39th Ave NE,104,0,34,671695.1805555417
245000.0,2.0,1.0,870,6150,1.0,0,0,3,870,0,8627 9th Ave SW,84,1,34,304177.89115646936
238000.0,3.0,2.0,1020,1204,2.0,0,0,3,720,300,3419 SW Morgan St,21,1,34,434764.24948243104
523000.0,3.0,1.5,1260,3135,1.5,0,0,3,1260,0,3200 44th Ave SW,94,0,34,570115.7073170731
522500.0,3.0,2.5,2370,7875,2.0,0,0,3,2370,0,6504 E Crest View Loop SE,22,0,37,533206.7058823529
180000.0,3.0,1.0,1000,18513,1.0,0,0,3,1000,0,1001 SW 102nd St,85,1,34,355309.9920635
375000.0,3.0,1.5,1100,1751,2.0,0,0,3,940,160,2001 S Norman St,18,0,34,497399.28846153844
249000.0,3.0,2.25,1440,7673,1.0,0,0,3,940,500,22119 123rd Ave SE,43,0,17,283464.49155772553
730100.0,4.0,2.5,3120,14300,2.0,0,0,3,3120,0,120 Mt Si Pl NW,22,0,15,563696.6923076923
551000.0,2.0,2.0,2260,9604,1.0,0,0,3,2260,0,9930 NE 197th St,35,1,5,491629.1304347826
375000.0,4.0,2.5,2790,7956,2.0,0,0,3,2790,0,26004 18th Ave S,20,0,10,293099.45454545453
540000.0,1.0,1.0,1140,6700,1.5,0,0,3,1140,0,9055 Palatine Ave N,105,1,34,564963.2736842105
605000.0,3.0,2.25,1290,2500,2.0,0,0,4,1290,0,411 27th Ave E,38,0,34,736843.75
205000.0,5.0,1.75,1730,5200,1.0,0,0,4,1050,680,26607 190th Ave SE,47,1,9,316523.48051948484
645000.0,4.0,2.5,3160,11380,2.0,0,0,3,3160,0,2504 225th Pl NE,42,1,32,585092.6527134478
314000.0,4.0,2.5,2340,8990,2.0,0,0,3,2340,0,24925 234th Pl SE,22,0,20,339177.2345991519
330000.0,3.0,1.5,1170,4950,1.0,0,0,4,1170,0,15421 SE 4th Pl,65,1,3,593506.3492063334
490000.0,2.0,1.0,1160,5000,1.0,0,0,4,1160,0,7752 33rd Ave NW,88,0,34,543390.0565200625
445000.0,3.0,3.0,1970,24318,1.0,0,0,3,1970,0,18819 71st Ave NE,15,0,16,421035.4263565814
377500.0,3.0,2.25,1410,1377,2.0,0,0,3,1290,120,2012 NW Boulder Way Dr,20,0,15,577727.6909090909
480000.0,4.0,2.5,2430,5000,2.0,0,0,3,2430,0,35019 SE Terrace St,16,0,37,518919.7368421053
804995.0,5.0,1.5,3360,5402,2.0,0,0,3,3360,0,21481 SE 2nd Pl,11,0,32,612734.6029411765
341000.0,3.0,2.5,1480,1663,2.0,0,0,3,1180,300,6510 34th Ave SW,13,1,34,423460.26999968855
675000.0,5.0,2.5,3200,6455,2.0,0,0,3,3200,0,6227-6299 Whitaker Ln SE,16,0,37,518919.7368421053
611000.0,3.0,2.5,2134,1984,2.5,0,0,3,2134,0,373 NE Eagle Way,17,0,15,581583.7239057273
379950.0,3.0,3.25,1860,1787,3.0,0,0,3,1860,0,17510 12th Ave NE,18,0,35,370952.20634920633
500000.0,2.0,2.5,1310,1500,2.0,0,0,3,1160,150,921-927 18th Ave,19,0,34,571641.3055555625
410000.0,3.0,2.0,1700,4250,1.0,0,0,3,890,810,2204 W Emerson St,81,0,34,639513.4800514595
415000.0,3.0,2.5,2480,8342,2.0,0,0,3,2480,0,18303 155th Pl SE,39,0,31,322698.02313432837
297000.0,5.0,2.5,1970,8605,2.0,0,0,4,1970,0,419 Wetherbee Ln,31,0,12,292552.53623186954
575550.0,4.0,2.5,2060,7475,1.0,0,0,3,1440,620,14117 175th Ave NE,40,0,30,625693.6539713541
534640.0,3.0,2.5,2130,3500,1.0,0,0,4,1210,920,13440 NE 148th St,31,0,41,536047.7777777778
352500.0,3.0,2.25,1410,14110,1.0,0,2,3,1170,240,7426 N Fork Rd SE,38,1,37,533206.7058823529
488000.0,2.0,2.0,1360,4688,1.0,0,0,3,780,580,8023 12th Ave NE,81,0,34,561565.9634551512
732000.0,3.0,2.0,1940,55756,1.0,0,0,5,1940,0,2049 144th Ave SE,71,0,3,593506.3492063334
215000.0,2.0,2.25,1610,2040,2.0,0,0,4,1610,0,2906 Kennewick Pl NE,46,0,31,369952.02086049155
592500.0,2.0,2.0,1420,9191,1.5,0,2,5,1420,0,800 NE 95th St,97,1,34,561565.9634551512
290000.0,4.0,2.5,1700,7280,2.0,0,0,4,1700,0,22020 127th Ct SE,37,0,17,275237.0739898909
475000.0,2.0,1.0,1490,3825,1.0,0,0,3,860,630,7008 19th Ave NW,96,0,34,552826.3942617391
320000.0,3.0,2.5,2680,7757,2.0,0,0,3,2680,0,833 SW 346th St,35,1,14,284027.1276454861
290000.0,5.0,1.5,2120,7700,1.5,0,0,5,2120,0,12611 SE 160th St,63,0,31,342541.5762023284
487250.0,4.0,2.0,1690,3250,1.5,0,0,3,1550,140,4800-4898 Whitman Ave N,124,0,34,573333.5524781327
339000.0,4.0,2.5,1830,8601,2.0,0,0,3,1830,0,27305 245th Ave SE,22,0,20,341808.2189189189
440000.0,2.0,1.5,1010,1968,1.5,0,0,5,1010,0,6411 22nd Ave NW,119,0,34,549978.2926829269
366500.0,4.0,2.75,2070,9300,1.0,0,0,5,1120,950,15511 9th Ave NE,80,0,35,357609.80265340296
462000.0,3.0,1.5,1710,4500,1.5,0,0,3,1410,300,5151 S Othello St,97,1,34,405349.64387464814
560000.0,4.0,1.0,1660,4690,1.5,0,0,3,1260,400,7353 16th Ave NW,80,1,34,537247.9186534736
285000.0,4.0,1.75,2080,13629,1.0,0,0,4,1040,1040,8024 S 130th St,70,1,34,264356.0185185
280000.0,3.0,2.5,1270,9675,2.0,0,0,3,1270,0,44633 SE 151st St,32,0,26,402354.5263157895
210000.0,3.0,1.0,1080,21043,1.0,0,0,3,1080,0,5612 18th Ave SW,83,1,34,299154.08805032074
690000.0,3.0,2.0,1610,5100,1.5,0,0,5,1610,0,7341 20th Ave NE,85,0,34,561565.9634551512
256500.0,2.0,1.0,1120,9912,1.0,0,0,4,1120,0,7615 SW 257th St,45,0,40,486103.125
411000.0,4.0,2.75,2500,5257,2.0,0,0,3,2500,0,8309 36th Ave S,59,1,34,420077.4821669649
215000.0,3.0,1.0,970,7275,1.0,0,0,4,970,0,11428 SE 225th St,55,0,17,286248.08738425
762000.0,5.0,2.0,3370,5000,1.5,0,0,4,2140,1230,365 Crockett St,118,0,34,670591.6666666666
359950.0,3.0,1.0,1290,189486,1.0,0,0,4,1290,0,29701-29727 138th Ave SE,65,1,1,362785.0668643492
480000.0,4.0,3.5,3370,435600,2.0,0,3,3,3370,0,44250 SE Edgewick Rd,20,0,26,394747.37037036114
390000.0,4.0,2.5,2490,8290,2.0,0,0,3,2490,0,30271 129th Ave SE,26,0,1,354025.0730117288
413500.0,2.0,1.0,770,4000,1.0,0,0,5,770,0,615 NW 92nd St,101,1,34,543390.0565200625
285000.0,1.0,1.5,810,3211,2.0,0,0,4,810,0,11807 NE 105th Ct,43,1,18,698902.5462962963
475000.0,4.0,2.5,3060,10043,1.0,0,0,4,1700,1360,15024 Wallingford Ave N,57,0,35,368929.5858585909
386591.0,3.0,2.5,1690,1613,2.0,0,0,3,1150,540,2500 Mulberry Walk NE,11,0,15,595362.919658123
524950.0,3.0,1.75,1890,3825,1.0,0,0,3,1290,600,7360 19th Ave NW,51,0,34,537247.9186534736
241000.0,2.0,2.0,1470,3128,2.0,0,0,3,1470,0,24023 SE 282nd St,20,0,20,339177.2345991519
461000.0,2.0,1.0,1060,7193,1.0,0,0,3,1060,0,11053 Greenwood Ave N,99,1,34,368929.5858585909
810000.0,4.0,2.5,3480,59242,2.0,0,0,3,3480,0,17822 NE 154th St,37,1,41,541190.0
885000.0,4.0,2.75,2730,3560,1.5,0,0,3,1550,1180,6211 Ravenna Ave NE,104,1,34,561565.9634551512
247000.0,3.0,2.25,1580,7941,2.0,0,0,4,1580,0,1714 SW 354th Pl,39,0,14,273254.24902418035
296500.0,3.0,2.75,2170,7900,1.0,0,0,4,1380,790,26715 Stanford Ct,47,1,17,271165.0
141800.0,2.0,1.0,930,4743,1.0,0,0,4,930,0,821 Dayton Ave NE,83,1,31,378732.11477411113
333000.0,4.0,2.0,1580,7800,2.0,0,0,2,1580,0,2023 24th Ave S,119,0,34,496058.0
602000.0,5.0,1.75,3290,11900,1.5,0,0,3,3290,0,6305 150th Ave NE,52,1,30,640012.906504061
565000.0,4.0,2.25,2110,10698,2.0,0,0,4,2110,0,4621 193rd Pl SE,46,0,15,577727.6909090909
373000.0,3.0,2.5,1670,3565,2.0,0,0,3,1670,0,18581 134th Pl NE,26,0,41,543718.6666666666
588000.0,3.0,2.25,2030,7350,1.0,0,0,4,1190,840,10510 160th Ave NE,48,0,30,619430.5331338617
485000.0,3.0,1.0,1500,4100,1.5,0,0,3,1370,130,816 NW Market St,99,1,34,542447.619047619
482500.0,3.0,2.25,1450,1445,2.0,0,0,3,980,470,1820 24th Ave,20,0,34,561183.4248366079
251200.0,4.0,1.5,1310,8250,1.0,0,0,3,1060,250,240 S 198th St,72,0,10,312131.8181818182
869000.0,5.0,3.25,4180,49222,2.0,0,0,4,2880,1300,18524 SE 60th St,46,0,15,559327.2878787878
464000.0,3.0,1.75,1630,28600,1.0,0,0,3,1630,0,14926 NE 202nd St,58,1,41,543718.6666666666
755000.0,4.0,2.5,2660,10452,2.0,0,0,3,2660,0,10805 177th Ct NE,32,0,30,624435.8156142577
280000.0,3.0,2.5,1720,1916,2.0,0,0,3,1720,0,454 A St,20,0,31,400593.1206896552
485000.0,2.0,2.25,1260,1240,3.0,0,0,3,1260,0,3646 Dayton Ave N,21,1,34,564963.2736842105
305000.0,3.0,1.75,1610,12247,1.0,0,0,3,1610,0,16215 SE 172nd Ct,44,1,31,322698.02313432837
110700.0,2.0,1.0,680,8064,1.0,0,0,3,680,0,14917-14999 27th Pl S,84,1,33,271936.84210526315
850000.0,4.0,3.5,2640,5900,2.0,0,2,3,2640,0,6728 40th Ave SW,88,1,34,476948.25
350000.0,3.0,2.25,1640,7200,2.0,0,0,4,1640,0,1755 140th Ct SE,40,0,3,625353.8461538461
319950.0,4.0,1.75,2310,8045,1.0,0,0,4,1650,660,16336 131st Ave SE,49,1,31,343396.37815830135
700000.0,3.0,1.75,2010,4905,1.0,0,0,5,1230,780,901 18th Ave,113,0,34,537582.6099290851
368000.0,2.0,1.5,1660,4680,1.0,0,0,5,830,830,10010 44th Ave SW,117,0,34,354740.91228071053
433500.0,3.0,2.5,2200,3360,2.0,0,0,3,2200,0,6729 37th Ave S,16,0,34,417964.82479784905
611000.0,4.0,2.5,2460,4200,2.0,0,0,3,2460,0,23911 SE 6th St,27,1,30,594017.1189507847
1000000.0,2.0,1.75,2430,23400,1.0,0,4,3,2430,0,18200-18298 13th Ave NW,74,1,35,583909.8981481389
307000.0,3.0,1.0,1370,7500,1.0,0,0,3,1370,0,4751 Stephens Ave,65,1,7,396356.25
442500.0,3.0,1.75,1800,10200,1.0,0,0,3,1800,0,17110-17116 146th Ave SE,58,1,31,322698.02313432837
485000.0,3.0,1.75,2200,7706,2.0,0,2,3,2200,0,23902 6th Ave S,117,1,10,291953.5714285789
367000.0,2.0,1.0,700,2334,1.0,0,0,3,700,0,2632 NW North Beach Dr,80,1,34,550596.4760438709
429000.0,3.0,2.5,1920,15124,2.0,0,0,3,1920,0,714 NE 10th St,30,0,26,402354.5263157895
446000.0,5.0,2.75,2190,12687,1.0,0,0,5,1370,820,20402 63rd Ave NE,47,0,16,421035.4263565814
572500.0,3.0,2.25,2030,9791,1.0,0,0,4,1500,530,13322 SE 77th Ct,41,0,24,469746.3665158382
477000.0,3.0,2.5,1350,2053,3.0,0,0,3,1350,0,2313 NW 65th St,20,0,34,533824.0323426591
518000.0,3.0,2.5,1680,2096,2.0,0,0,3,1380,300,8354 11th Ave NW,17,0,34,552826.3942617391
462000.0,5.0,1.75,1250,10530,1.0,0,0,4,1250,0,4 151st Pl NE,59,0,3,593506.3492063334
137000.0,3.0,1.0,950,7620,1.0,0,0,3,950,0,9445 8th Ave SW,71,1,34,295356.0606060682
530000.0,3.0,3.5,2320,3174,2.0,0,0,3,2060,260,12418 NE 100th St,28,0,18,699607.4019607843
818000.0,2.0,2.5,2380,9374,1.0,0,2,3,2380,0,12449 240th Pl NE,14,0,30,647939.0338164127
640000.0,2.0,2.25,1540,958,3.0,0,0,3,1540,0,1806 11th Ave,18,0,34,571641.3055555625
298450.0,5.0,3.0,2100,9752,1.0,0,0,3,1200,900,29801-29829 23rd Avenue South,18,0,14,308897.9411764706
575000.0,4.0,2.5,2500,4945,2.0,0,0,3,2500,0,34115 SE Ash St,12,1,37,514963.86363636365
730000.0,4.0,2.5,3230,7331,2.0,0,0,3,3230,0,2913 278th Ave SE,21,1,32,710585.0545183929
551000.0,3.0,2.5,2830,5802,2.0,0,0,3,2830,0,7928 NE 182nd Pl,24,0,16,423471.1805555417
271310.0,2.0,1.0,870,5340,1.5,0,0,2,870,0,2019 24th Ave S,119,0,34,516431.4259259259
675000.0,4.0,3.0,2690,28300,1.0,0,0,3,2690,0,17428 7th Pl SW,71,1,25,381899.70867209753
479000.0,3.0,2.5,1260,889,3.0,0,0,3,1260,0,915 6th Ave N,17,0,34,685848.2142857143
520000.0,4.0,3.5,2680,10000,2.0,0,0,3,2040,640,13342 30th Ave NE,83,1,34,431483.6206896552
599950.0,3.0,2.5,2660,4975,2.0,0,0,3,2660,0,4810 S Raymond St,11,0,34,405349.64387464814
483945.0,2.0,1.75,1480,5120,1.0,0,0,4,840,640,4844 47th Ave SW,74,1,34,577983.1260162683
390000.0,4.0,2.25,1770,33132,1.0,0,0,4,1190,580,14223 SE 179th Pl,60,0,31,322698.02313432837
192500.0,2.0,1.0,950,7692,1.0,0,0,3,950,0,12516 Military Rd S,99,1,34,217939.0586080577
330000.0,2.0,1.0,860,8308,1.0,0,0,4,860,0,3522 SW 107th St,77,0,34,355309.9920635
250000.0,4.0,2.0,1960,7560,1.0,0,0,5,1160,800,12206 SE 217th St,47,0,17,286248.08738425
243000.0,2.0,1.0,1770,5522,1.5,0,0,4,960,810,8040 S 118th St,82,0,34,264356.0185185
575000.0,4.0,1.75,1280,6060,1.0,0,0,3,860,420,7032 7th Ave NW,99,1,34,533824.0323426591
639000.0,4.0,2.5,2150,12028,2.0,0,0,4,2150,0,13615 179th Ave NE,43,1,30,619430.5331338617
710000.0,2.0,1.0,1790,4000,1.0,0,0,4,1040,750,2422 E McGraw St,102,0,34,736843.75
675000.0,3.0,2.25,1990,10260,2.0,0,0,4,1990,0,16822 NE 87th St,38,0,30,619430.5331338617
405000.0,5.0,2.5,2430,4781,2.0,0,0,3,2430,0,16819 SE 171st Pl,24,0,31,343346.2716967027
615000.0,4.0,2.75,2820,13193,1.0,0,0,3,1860,960,4941-4949 125th Ave SE,60,1,3,667366.7825520781
490000.0,3.0,1.0,1910,8190,1.0,0,0,4,1010,900,9237 7th Ave NW,79,1,34,537247.9186534736
467000.0,3.0,2.25,1270,1213,2.0,0,0,3,1040,230,1427 NW 62nd St,20,0,34,542447.619047619
480000.0,4.0,2.75,2050,3960,1.0,0,0,4,1180,870,2612 49th Ave SW,39,0,34,577983.1260162683
